facility_id,name,mineral_type,category,latitude,longitude,state,district,lease_area_ha,owner,ownership_type,mining_method,mineral_class,source,location_precision
07GUJ08004,"Palakhada [185,286,290,299] Bauxite Mine",Bauxite,mining,21.7652753105392,69.48931080491319,GUJARAT,Porbandar,65.3971,Saurashtra Minerals Private Ltd.,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
07GUJ07119,Kennedi [352/p] Bauxite Mine,Bauxite,mining,22.046454138027652,69.32878185829436,GUJARAT,Devbhumi Dwarka,17.9073,Saurashtra Calcine Bxt.& Allied Ind. Ltd.,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
07GUJ07069,"Virpur-2 [72,73] Bauxite Mine",Bauxite,mining,22.26417261422538,69.3077875373725,GUJARAT,Devbhumi Dwarka,13.4851,Orient Abrasives Ltd.,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
07GUJ07101,Nandana-2[431/p] Bauxite Mine,Bauxite,mining,22.16198441033535,69.26232859581604,GUJARAT,Devbhumi Dwarka,106.837,Orient Abrasives Ltd.,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38GUJ08304,Sutrapada Block-F [1556] Limestone Mine,Limestone,mining,20.8686642556137,70.49132525620676,GUJARAT,Junagadh,12.6213,Gujarat Heavy Chemicals Ltd.,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38GUJ08026,Bhod [358/3] Limestone Mine,Limestone,mining,21.688848372737077,69.79316905168054,GUJARAT,Porbandar,71.519,Nirma Ltd. Division of Saurashtra Chemicals,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38GUJ08007,Adityana [135 tO 225] Limestone Mine,Limestone,mining,21.726759383703477,69.70630679992755,GUJARAT,Porbandar,97.61,Nirma Ltd. Division of Saurashtra Chemicals,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38GUJ08011,"Adityana [5/6/46,10/2,24/1] Limestone Mine",Limestone,mining,21.72604826811623,69.70733795320638,GUJARAT,Porbandar,5.0,Vasant Lalji Thakkar,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38GUJ08022,Bhanduri II [57] Limestone Mine,Limestone,mining,21.101901425530006,70.30233836352573,GUJARAT,Junagadh,10.6938,Ajmera Cement Pvt. Ltd.,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38GUJ08162,Dhamanva Gabha,Limestone,mining,20.99744359615023,70.50873864056695,GUJARAT,Junagadh,60.712,Gujarat Heavy Chemicals Ltd.,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38GUJ08042,Dhamanva & Gabha Limestone Mine [239/p] 38GUJ08162 (Gabha) Limestone Mine,Limestone,mining,21.00649877778287,70.51913275243602,GUJARAT,Junagadh,60.712,Gujarat Heavy Chemicals Ltd.,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38GUJ08147,Ishwaria Limestone Mine,Limestone,mining,21.70819560052748,69.92809598400454,GUJARAT,Porbandar,13.15,Tata Chemicals Ltd.,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38GUJ08258,"Solaj [228,34,261,68,45..] Limestone Mine",Limestone,mining,20.855139700910648,70.62429122993612,GUJARAT,Junagadh,200.8184,Ambuja Cements Limited,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38GUJ08271,Nakhada-A & B [101/1p] Limestone Mine,Limestone,mining,20.92720559327019,70.51233877794932,GUJARAT,Junagadh,77.79,Gujarat Heavy Chemicals Ltd.,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38GUJ08311,Ankolali [1(p) Limestone Mine,Limestone,mining,20.87512093186573,70.92523448894062,GUJARAT,Junagadh,4.56,Nirma Ltd.,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38GUJ08339,Vadnagar,Limestone,mining,20.83093094481386,70.71810176019534,GUJARAT,Junagadh,85.3108,Ambuja Cements Ltd.,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38GUJ12001,Kharod [301] Block No.1 Limestone Mine,Limestone,mining,22.884452334116084,74.23333605958886,GUJARAT,Dohad,48.56,Panchmahal Cements Co. Ltd.,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38GUJ08362,Menn [98] Limestone Mine,Limestone,mining,20.888874625614207,71.01268360242602,GUJARAT,Junagadh,23.735,Shrivastav Hightech P. Complex Pvt. Ltd,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38GUJ07009,Ghunda,Limestone,mining,22.075988835862958,69.98541790272076,GUJARAT,Jamnagar,101.05,Shree Digvijay Cement Co. Ltd.,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38GUJ02017,Babarkot Limestone Mine2 Limestone Mine,Limestone,mining,20.879364417989414,71.40540806878306,GUJARAT,Amreli,14.2045,Ultratech Cement Limited,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38GUJ21029,"Bharwada [146/P,801] Limestone Mine",Limestone,mining,21.77446461730769,69.56084572884616,GUJARAT,Porbandar,20.94,Nirma Ltd. Division of Saurashtra Chemicals,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
07GUJ09018,Amratpura [162 pakki] Bauxite Mine,Bauxite,mining,22.819689378369375,73.12030118951151,GUJARAT,Kheda,6.0,Janak Kumar Kantilal Sadhu,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
07GUJ02001,Chhelana (114/B) Bauxite Mine,Bauxite,mining,20.906850346874997,71.2243190975,GUJARAT,Amreli,12.676,Pratap Singh A. Mori,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
07GUJ07009,Hadmatia [121/p] Bauxite Mine,Bauxite,mining,22.027849206428566,69.30923611142858,GUJARAT,Devbhumi Dwarka,12.95,Saurashtra Calcine Bxt.& Allied Ind. Ltd.,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38GUJ10008,Harudi Kharai [ML 769] Limestone Mine,Limestone,mining,23.490346714615384,68.69735678788462,GUJARAT,Kachchh,659.0,Ultratech Cement Limited,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38GUJ05003,Talli Bambhor Mine Limestone Mine,Limestone,mining,21.16196203646017,71.97498811982301,GUJARAT,Bhavnagar,193.3269,Ultratech Cement Limited,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38GUJ15002,Tadkeshwar Limestone Mine,Limestone,mining,21.36588377445385,73.06998817917606,GUJARAT,Surat,964.4401,Gujarat Mineral Development Corporation Ltd.,PSU,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38GUJ08272,"Sutrapada Block-C [1976,1951,1594] Limestone Mine",Limestone,mining,20.854076497066554,70.47715468087672,GUJARAT,Junagadh,71.4019,Gujarat Heavy Chemicals Ltd.,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38GUJ08351,"Singsar, Barevala&Thordi Limestone Mine",Limestone,mining,20.809554430577325,70.61600639916439,GUJARAT,Junagadh,728.1156,Ambuja Cements Limited,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
07GUJ10016,Mothala Balachod [ML-627] Bauxite Mine,Bauxite,mining,23.247989227321906,69.15446630549391,GUJARAT,Kachchh,280.7686,Gujarat Mineral Development Corporation Ltd.,PSU,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38GUJ05005,Padhiarka Doliya Limestone Mine Limestone Mine,Limestone,mining,21.025646967393232,71.68160503204102,GUJARAT,BHavnagar,332.24,Nirma Ltd.,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
BMCGNR01,Vadhera-Rohisa Balana Limestone Mine Limestone Mine,Limestone,mining,20.832184862078623,71.25486195358923,GUJARAT,Amreli,891.7185,HeidelBerg Cement India Ltd,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38GUJ05004,Vangar & Madhiya Limestone Mine Limestone Mine,Limestone,mining,21.046755735126393,71.66426959727752,GUJARAT,BHavnagar,612.1336,Nirma Ltd.,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38GUJ05006,Gujarda Dudheri Dudhala Limestone Mine Limestone Mine,Limestone,mining,21.040197400804047,71.70747783095545,GUJARAT,BHavnagar,681.62,Nirma Ltd.,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38GUJ02018,Babarkot Limestone Mine1 Limestone Mine,Limestone,mining,20.894260236709183,71.40434937210465,GUJARAT,Amreli,49.8454,Ultratech Cement Limited,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
07JHK12012,Pakhar Bauxite Mine Area_109507,Bauxite,mining,23.558174468302273,84.62017745716692,JHARKHAND,Lohardaga,109.507,M/s Minerals & Minerals Ltd,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
07BHR32027,Lupungpat Bauxite Mine Area_6216,Bauxite,mining,23.224636103162794,84.26443376748094,JHARKHAND,Gumla,62.159,M P Mittal,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38BHR11006,Kurkutta Limestone Mine Area_35771,Limestone,mining,23.70803126714123,85.34856928356537,JHARKHAND,Hazaribagh,35.771,Sri Durga,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38BHR18006,Semra/Salatua Limestone Mine Area_104384,Limestone,mining,24.003176040784446,83.95935154535306,JHARKHAND,Palamu,1043.41,M/s J S M D C Limited,SPSU,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
07BHR32004,Chirodih Bauxite Mine Area_1659,Bauxite,mining,23.33967075657992,84.26277945767303,JHARKHAND,Gumla,16.59,P S Garg,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
07BHR32009,Jalim & Sanai Bauxite Mine Area_12944,Bauxite,mining,23.424197021895097,84.43381565966503,JHARKHAND,Gumla,12.14,M/s Hindalco Industies Limited,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30BHR27011,Itarbaljori GOURI SANKAR SARDA,Iron Ore,mining,22.187720716387997,85.52895716831873,JHARKHAND,Pashchimi Singhbhum,57.466,"Gouri Shankar Sarda, 23/24,Radha Bazar Street,Kolkata-700001`",Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
28JHK14003,Pachgarha Khurd Graphite Mine Area_34,Graphite,mining,24.244295919615166,83.95120947325276,JHARKHAND,Palamu,3.4,Sri S K Poddar,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38BHR11007,Religarha Limestone Mine Area_49058,Limestone,mining,23.710587373272915,85.3597156268517,JHARKHAND,Hazaribagh,49.058,Sri Durga,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30BHR27029,BIHAR_FE_NKPK,Iron Ore,mining,22.166655353713825,85.48589625890529,JHARKHAND,Pashchimi Singhbhum,66.78,"M/s NKumar  P. Kumar,Jain Mandir Road,Gandhi tola,           P.O-Chaibasa-833201,     Dt-Singhbhum(W)   Jharkhand",Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
88JHK16002,Dudhkole Flintsone Mine Area_27142,Flintstone,mining,25.091972705912312,87.72995304716427,JHARKHAND,Sahibganj,10.805,S K Sarkar,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
BMCRNC01,Ramaisal_2394,Limestone,mining,22.82628556769381,85.7155324992255,JHARKHAND,Saraikela-Kharsawan,23.94,Valley Refractories Ltd,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30BHR18013,Charra Iron-Ore Mine Area_504,Iron Ore,mining,23.864447506160438,84.92079430693435,JHARKHAND,Latehar,5.04,Sri R R Gupta,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
07JHK09007,Bimarla Bauxite Mine Area_134376,Bauxite,mining,23.290558877497567,84.42126255684668,JHARKHAND,Gumla,134.37,M/s Minerals & Minerals Ltd,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
07BHR32010,Jilingsira Bauxite Mine Area_4789,Bauxite,mining,23.310888465219513,84.41425281922184,JHARKHAND,Gumla,47.93,P K Poddar,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
26BHR11001,Amritnagar Garnet Mine Area_82,Garnet,mining,23.997464696794616,85.42057987848366,JHARKHAND,Hazaribagh,8.2,M/s Manmohan Minerals (P) Ltd,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38BHR21008,Dewarkhand Limestone Mine Area_64965,Limestone,mining,23.65104738342006,85.02176830492456,JHARKHAND,Ranchi,650.0,M/s ACC Ltd(Lemos Cements Ltd),Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38BHR21009,Umedanda Limestone Mine Area_39976,Limestone,mining,23.651857887849996,85.07128488961732,JHARKHAND,Ranchi,400.0,M/s ACC Ltd(Lemos Cements Ltd),Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38BHR27023,Bara Kuchia Lime Ston_5325 Ha,Limestone,mining,22.464412287057744,85.71290609165315,JHARKHAND,Pashchimi Singhbhum,5.325,Sri RS.Yadav At & PO.-Jhinkpani-833215 Dist. T Singhbhum West Jharkhand,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38BHR27010,MongraLst_MarutiMineralIndustries_27,Limestone,mining,22.26274437041317,85.64696313571858,JHARKHAND,Pashchimi Singhbhum,2.285,"M/s Maruti Minerals     khirwal Market,         Dt Singhbhum(W),   Jharkhand",Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
14BHR27001,Kendadih_Copper_Ms_HCL,Copper Ore,mining,22.59158888863066,86.41722561341423,JHARKHAND,Purbi Singhbhum,1139.6,"M/S HCL, Tamra Bhawan,                                   1, Ashutosh Choudhury Avenue, Kolkata-700019",CPSU,Underground,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
07BHR33013,Pakhar Bauxite Mine Area_38592,Bauxite,mining,23.54251620181658,84.60464820573438,JHARKHAND,Lohardaga,38.952,M/s Hindalco Industies Limited,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30BHR27017,DHOBIL_Iron_SAIL_3960_UTM_3,Iron Ore,mining,22.262116386380924,85.27327742991264,JHARKHAND,Pashchimi Singhbhum,512.95,"M/s SAIL,Industry House (5th&6th) floor,10 Camac Street,Kolkata-700017",CPSU,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30BHR27025,THAKURANI IRON ORE MINER M/S PADAM KUMAR JAIN,Iron Ore,mining,22.143726582479786,85.46684106700043,JHARKHAND,Pashchimi Singhbhum,84.682,Mr. PADAM KUMAR JAIN,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38JHK01001,Karma Chora Limestone Mine Area_1757,Limestone,mining,23.507433859531197,85.88000806375966,JHARKHAND,Bokaro,17.57,Kailash Singh,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
BMCRNC02,Kiriburu/Meghahatuburu_8200 Ha,Limestone,mining,22.057609316450183,85.24740107649853,JHARKHAND,Pashchimi Singhbhum,0.0,M/s. STEEL AUTHORITY OF INDIA LIMITED,CPSU,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
07BHR33019,Pakhar Bauxite Mine Area_3583,Bauxite,mining,23.56200763558627,84.58427213081578,JHARKHAND,Lohardaga,35.83,J K BHAGAT,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
14BHR27005,SurdaCopper_HindustanCopperLtd,Copper Ore,mining,22.56182806197553,86.43676828552802,JHARKHAND,Purbi Singhbhum,388.68,"M/S HCL, Tamra Bhawan,                                   1, Ashutosh Choudhury Avenue, Kolkata-700019",CPSU,Underground,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
07JHK12008,Hisri (Old) Bauxite Mine Area_1338,Bauxite,mining,23.48088124053402,84.5909434489525,JHARKHAND,Lohardaga,13.38,M/s Hindalco Industies Limited,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
07JHK12007,Pakhar Bauxite Mine Area_11508,Bauxite,mining,23.546052936469984,84.61056319372054,JHARKHAND,Lohardaga,115.13,M/s Hindalco Industies Limited,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
07BHR33018,Pakhar Bauxite Mine Area_809,Bauxite,mining,23.558073835239355,84.61053853822303,JHARKHAND,Lohardaga,8.09,M/s Hindalco Industies Limited,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30BHR27007,Ghatkuri_Runngta,Iron Ore,mining,22.248909803594607,85.38673857855262,JHARKHAND,Pashchimi Singhbhum,138.848,"M/s Rungta Mines Ltd  Rungta House,     Chaibasa-833201,        Dist-Singhbhum(W), Jharkhand",Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30BHR27003,AjitaburuFeMn_DevkabaiVelji,Iron Ore,mining,22.168497424216806,85.35319913168848,JHARKHAND,Pashchimi Singhbhum,46.621,M/s. DEVKABAI VELJI,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30JHK18007,Topailore_Plan,Iron Ore,mining,22.21067070009766,85.36848020891408,JHARKHAND,Pashchimi Singhbhum,14.154,"M/s SAIL,Industry House (5th&6th) floor,10 Camac Street,Kolkata-700017",CPSU,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30JHK18012,Sosopiiron_K A Rathore,Iron Ore,mining,22.150510926708538,85.46688214718164,JHARKHAND,Pashchimi Singhbhum,31.984,"Shri Khuswal Arjun Rathor,  At & Post :Chaibasa       Dt-Singhbhum(W)                          Jharkhand - 833201",Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30JHK18021,PARAMBALJORI IRON & MN ORE MINE,Iron Ore,mining,22.178603512364475,85.45552639302868,JHARKHAND,Pashchimi Singhbhum,47.15,"M/s Anindita Trades and Investments Limited, Panchasil Apartment,4th Floor, Circular Road, Lalpur, Ranchi, Jharkhand",Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30BHR27032,Meralgora-Barabaljori,Iron Ore,mining,22.180057568566735,85.48141053108631,JHARKHAND,Pashchimi Singhbhum,122.02,"M/s Rungta Mines Ltd  Rungta House,     Chaibasa-833201,        Dist-Singhbhum(W), Jharkhand",Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
07BHR32003,Amtipani Bauxite Mine Area_38768,Bauxite,mining,23.352851616597878,84.27762500034855,JHARKHAND,Gumla,38.768,Bajrang Prasad Agrawal,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
07BHR32001,Amtipani Bauxite Mine Area_2630,Bauxite,mining,23.352991518603314,84.2747260910863,JHARKHAND,Gumla,26.3,B N Mahendru,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
07BHR32002,Amtipani Rajhans,Bauxite,mining,23.34955004250051,84.2610963504496,JHARKHAND,Gumla,64.62,M/s Rajhans Refractories,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38BHR27008,KamarhatuLst_25Ha_BLNewatia_KhasraPlan,Limestone,mining,22.53493893296044,85.79584285315093,JHARKHAND,Pashchimi Singhbhum,2.508,"BL. Newatia,Post Box No-5,Circuit House Road,Chaibasa-833201, Dt.-Singhbhum(W), Jharkhand",Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
28BHR18014,Betla Graphite Mine Area_7216,Graphite,mining,23.937832550517715,84.37644915139859,JHARKHAND,Latehar,7.216,Parijat Mining Industies Limited,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
07BHR32005,Chirodih Bauxite Mine Area_84412,Bauxite,mining,23.335177193060044,84.26602765050436,JHARKHAND,Gumla,84.412,J M L Gupta,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38JHK10006,Kadru Limestone Mine Area_3451,Limestone,mining,23.578336196454458,85.44660689905675,JHARKHAND,Ramgarh,3.451,M/s Pandaya Minerals,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
07BHR32006,Chirodih Bauxite Mine Area_3142,Bauxite,mining,23.31901203226188,84.28935812936835,JHARKHAND,Gumla,31.42,M M P Singh,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
07BHR32028,Langratand Bauxite Mine Area_16754,Bauxite,mining,23.42464133388572,84.2599838572633,JHARKHAND,Gumla,16.754,Arvind Bhai Patel,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
14BHR27002,Rakha Copper,Copper Ore,mining,22.640639348350554,86.3722252478458,JHARKHAND,Purbi Singhbhum,785.091,"M/S HCL, Tamra Bhawan,                                   1, Ashutosh Choudhury Avenue, Kolkata-700019",CPSU,Underground,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
07BHR32023,Bahagarha Bauxite Mine Area_6029,Bauxite,mining,23.352538273053987,84.3001793981783,JHARKHAND,Gumla,6.029,V H Pathak,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
07BHR33009,Pakhar Bauxite Mine Area_1558,Bauxite,mining,23.538710640217673,84.59865823178578,JHARKHAND,Lohardaga,15.577,M/s Minerals & Minerals Ltd,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38JHK06002,Bhawanathpur (Saraiya) Limestone Mine Area_27000,Limestone,mining,24.413760863521084,83.5865962175095,JHARKHAND,Garhwa,275.0,M/s SAIL (RMD) Division,CPSU,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38JHK10007,Kori Limestone Mine Area_11568,Limestone,mining,23.583461397908355,85.42225432768163,JHARKHAND,Ramgarh,11.568,M/s Janpriya Minerals,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
28BHR18006,Purnadih Sehra Graphite Mine   (2 blocks with sepa,Graphite,mining,23.962539199161,84.23214078890746,JHARKHAND,Palamu,47.06,Singhania Commercial Co,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
07BHR32022,Harup Bauxite Mine Area_4565,Bauxite,mining,23.395113602311422,84.41886128085238,JHARKHAND,Gumla,45.65,C K T Popat,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
28BHR18002,Mahugain Graphite Mine Area_223448,Graphite,mining,24.249960739994233,84.02221559010738,JHARKHAND,Palamu,223.4479,M/s J S M D C Limited,SPSU,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
