name,category,mineral_type,latitude,longitude,status,capacity,owner,source,location_precision,source_url_or_reference
North Urimari Birsa Coal Mine,mining,Subbituminous,23.701948,85.293923,Operating,4.5,Central Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/North_Urimari_Birsa_coal_mine
Chasnala Coal Mine,mining,Bituminous,23.658882,86.449764,Operating,1.2,Steel Authority of India Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Chasnala_coal_mine
Jharia Coal Mine,mining,Bituminous,23.708161,86.400024,Operating,0.6,Tata Steel [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Jharia_coal_mine
Orient Mine 1 & 2,mining,Lignite,21.833822,83.919045,Operating,0.6,Mahanadi Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Orient_Mine_1_%26_2
P. B. UG Coal Mine,mining,Subbituminous,23.75542241,86.3636460480271,Operating,0.9,Bharat Coking Coal Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/PB_UG_coal_mine
Pachhwara (North) Coal Mine,mining,Lignite,24.474744,87.476437,Operating,15.0,West Bengal Power Development Corp Ltd [100.0%],GEM_Coal_Mine_Tracker,Approximate,https://www.gem.wiki/Pachhwara_(North)_coal_mine
Pachhwara Central Coal Mine,mining,Subbituminous,24.53941629,87.4480818528771,Operating,7.0,Punjab State Power Corporation [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Pachhwara_(Central)_coal_mine
Pakri Barwadih Coal Mine,mining,Lignite,23.881918,85.233799,Operating,18.0,NTPC Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Pakri_Barwadih_Mine
Pali Coal Mine,mining,Subbituminous,23.5863,80.7501,Operating,0.5,South Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Pali_Coal_Mine
Pandaveswar Dalurband Coal Mine,mining,Subbituminous,23.697576,87.253978,Operating,2.25,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Approximate,https://www.gem.wiki/Pandaveswar_Dalurband_Coal_Mine
Pandavpara Coal Mine,mining,Subbituminous,23.350314,82.728807,Operating,0.5,South Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Pandavpara_UG_coal_mine
Paoni-Il Coal Mine,mining,Subbituminous,19.82705027,79.25526677,Operating,3.25,Western Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Pauni-II_coal_mine
Parascole East & West Coal Mine,mining,Subbituminous,23.645281,87.186307,Operating,0.54,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Parascole_East_%26_West_coal_mine
Parasea Belbaid Coal Mine,mining,Subbituminous,23.6040321,87.1144061,Operating,2.07,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Approximate,https://www.gem.wiki/Parasea_Belbaid_Coal_Mine
Parbelia Coal Mine,mining,Subbituminous,23.677978,86.826699,Operating,0.19,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Parbelia_coal_mine
Parej East Coal Mine,mining,Subbituminous,23.798166,85.586162,Operating,1.4,Central Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Approximate,https://www.gem.wiki/Parej_East_coal_mine
Parsa East And Kanta Basan Coal Mine,mining,Lignite,22.83795,82.81401,Operating,,Rajasthan Rajya Vidyut Utpadan Nigam Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Parsa_East_and_Kanta_Basan_coal_mine
Patansaongi Coal Mine,mining,Subbituminous,21.32306943,79.0449875729272,Operating,0.3,Western Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Patansaongi_Coal_Mine
Patmohana Coal Mine,mining,Subbituminous,23.6853,86.8903,Operating,0.12,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Patmohana_coal_mine
Penganga Coal Mine,mining,Subbituminous,19.862222,79.139166,Operating,4.5,Western Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Pengagna_coal_mine
Piparia Coal Mine,mining,Subbituminous,23.508797,80.867107,Operating,0.24,South Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Piparia_coal_mine
Prakasham Khani OC Coal Mine,mining,Subbituminous,17.94321332,80.7782101383763,Operating,10.45,The Singareni Collieries Co Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Prakasham_Khani_coal_mines
Purnadih Coal Mine,mining,Subbituminous,23.7083,84.9861,Operating,2.14,Central Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/North_Karanpura_coal_mines
PVK-5 Coal Mine,mining,Subbituminous,17.51172416,80.6715195571672,Operating,0.825,The Singareni Collieries Co Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Padmavathi_Khani_coal_mine
Rajapur-South Jharia Coal Mine,mining,Bituminous,23.74879601,86.42139246,Operating,2.56,Bharat Coking Coal Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Rajapur-South_Jharia_coal_mine
Rajgamar Coal Mine,mining,Subbituminous,22.390649,82.824423,Operating,0.45,South Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Rajgamar_UG_coal_mine
Rajhara North-Central-Eastern Coal Mine,mining,Subbituminous,22.161597,84.04671,Operating,0.6,Fairmine Carbons [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Rajhara_North-Central-Eastern_Coal_Mine
Rajmahal Coal Mine,mining,Subbituminous,25.038,87.3538,Operating,23.8,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Rajmahal_coal_mines
Rajnagar Coal Mine,mining,Subbituminous,23.208097,82.123782,Operating,1.35,South Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Rajnagar_coal_mine
Rajpardi Lignite Mine,mining,Lignite,21.70897856,73.2299494510996,Operating,,Gujarat Mineral Development Corporation Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Rajpardi_Lignite_Mine
Rajpura Coal Mine,mining,Subbituminous,23.75873451,86.7731740985943,Operating,0.15,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Rajpura_coal_mine
Rajrappa Coal Mine,mining,Subbituminous,23.615,85.682,Operating,2.2,Central Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Rajrappa_coal_mine
Rajur-Bhandewada Coal Mine,mining,Subbituminous,20.11356,78.896,Operating,0.21,Western Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Approximate,https://www.gem.wiki/RajurBhandewada_Coal_Mine
Ramagundam I Coal Mine,mining,Subbituminous,18.666357,79.539274,Operating,4.0,The Singareni Collieries Co Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Ramagundam_I_coal_mine
Ramagundam II Coal Mine,mining,Subbituminous,18.6782,79.5406,Operating,4.0,The Singareni Collieries Co Ltd [100.0%],GEM_Coal_Mine_Tracker,Approximate,https://www.gem.wiki/Ramagundam_II_coal_mine
Ramagundam III Coal Mine,mining,Subbituminous,18.6976,79.5352,Operating,9.52,The Singareni Collieries Co Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Ramagundam_III_coal_mine
Ramkrishnapur Coal Mine,mining,Subbituminous,18.9030556,79.46583333,Operating,2.6,The Singareni Collieries Co Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Ramakrishnapura_coal_mine
Ramnagar Coal Mine,mining,Subbituminous,23.756027,86.835903,Operating,,Steel Authority of India Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Ramnagar_coal_mine
Rani Atari Coal Mine,mining,Subbituminous,22.86476,82.2987,Operating,0.48,South Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Rani_Atari_UG_coal_mine
New Akashkinaree Coal Mine,mining,Bituminous,23.802565,86.278261,Operating,1.47,Bharat Coking Coal Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/New_Akashkinaree_coal_mine
Ravindrakhani-5 Coal Mine,mining,Subbituminous,18.88,79.5022222222222,Operating,0.5,The Singareni Collieries Co Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Ravindrakhani-5_coal_mine
Ravindrakhani-6 Coal Mine,mining,Subbituminous,18.8647222,79.5113888888888,Operating,0.5,The Singareni Collieries Co Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Ravindrakhani-6_coal_mine
Ravindrakhani-7 Coal Mine,mining,Subbituminous,18.8716667,79.5205555555555,Operating,0.6,The Singareni Collieries Co Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Ravindrakhani-7_coal_mine
Ravindrakhani-NT Coal Mine,mining,Subbituminous,18.8411111,79.2166666666666,Operating,0.9,The Singareni Collieries Co Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Ravindra_Khani_New_Tech_coal_mine
Rehar Coal Mine,mining,Subbituminous,23.101101,82.927943,Operating,0.31,South Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Rehar_coal_mine
Religara Coal Mine,mining,Subbituminous,23.8617,85.5569,Operating,0.589,Central Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Argada_coal_mines
Rohini Coal Mine,mining,Subbituminous,23.685074,84.989074,Operating,2.3,Central Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/North_Karanpura_coal_mines
Samleswari Coal Mine,mining,Lignite,21.805789,83.903847,Operating,15.0,Mahanadi Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Ib_Valley_coal_mines
Saoner Coal Mine,mining,Subbituminous,21.358103,78.930266,Operating,0.9,Western Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Saoner_coal_mine
Saraipali Coal Mine,mining,Subbituminous,22.35732,82.296358,Operating,1.96,South Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Saraipalli_OC_coal_mine
Sarisatolli Coal Mine,mining,Subbituminous,23.799677,87.045467,Operating,2.7,RPSG Group [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Sarisatolli_coal_mine
Sasti OC Coal Mine,mining,Subbituminous,19.81311025,79.3183321,Operating,2.5,Western Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Sasti_Expansion_OC_Mine
Satgram Coal Mine,mining,Subbituminous,23.6827,87.0703,Operating,0.75,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Satgram_coal_mine
Selected Dhori OCP Mine,mining,Subbituminous,23.775,85.5417,Operating,2.25,Central Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Bokaro_and_Kargali_coal_mines
Sendra Bansjora Coal Mine,mining,Bituminous,23.793355,86.35049,Operating,2.34,Bharat Coking Coal Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Sendra_Bansjora_coal_mine
Shankarpur Coal Mine,mining,Subbituminous,23.66654149,87.2049161775983,Operating,0.5,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Shankarpur_Coal_Mine
Shanthikhani Coal Mine,mining,Subbituminous,19.0177778,79.5108333333333,Operating,0.9,The Singareni Collieries Co Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Shanthikhani_coal_mine
Sharda Coal Mine,mining,Subbituminous,23.208242,81.589781,Operating,0.6,South Eastern Coalfields Ltd [50.00%]; Western Coalfields Ltd [50.00%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Sharda_coal_mine
Sheetaldhara-Kurja and Kapidhara Coal Mines,mining,Subbituminous,23.239816,82.112069,Operating,2.16,South Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Sheetaldhara_Kapildhara_coal_mine
Shiwani Coal Mine,mining,Subbituminous,23.3498,83.0743,Operating,0.6,South Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Shiwani_Coal_Mine
Shyamsundarpur Coal Mine,mining,Subbituminous,23.648263,87.257514,Operating,1.59,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Shyamsundarpur_coal_mine
Sial Gjogri Coal Mine,mining,Bituminous,22.192428,78.77264,Operating,0.3,Birla Corporation [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Sial_Gjogri_mine
Siarmal Coal Mine,mining,Lignite,22.043469,83.733619,Operating,10.0,Mahanadi Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Siarmal_coal_mine
Siduli Coal Mine,mining,Subbituminous,23.649929,87.2091,Operating,2.32,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Siduli_coal_mine
Sikni Coal Mine,mining,Bituminous,23.722988,84.611313,Operating,,Jharkhand State Mineral Development Corporation Limited (JSMDCL) [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Sikni_coal_mine
Silewara Colliery,mining,Subbituminous,21.2990357,79.12341847,Operating,0.6,Western Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Silewara_Colliery
Singhali Coal Mine,mining,Subbituminous,22.440833,82.567983,Operating,0.42,South Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Singhali_UG_coal_mine
Singhori Coal Mine,mining,Subbituminous,21.276666,79.1275,Operating,0.9,Western Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Singhori_OC_Mine
Sirka Coal Mine,mining,Subbituminous,23.691032,85.355135,Operating,1.25,Central Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Approximate,https://www.gem.wiki/Sirka_coal_mine
Sonepur Bazari Coal Mine,mining,Lignite,23.688231,87.223763,Operating,14.0,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Sonepur_Bazari_mine
Srirampur-II Coal Mine,mining,Subbituminous,18.8177778,79.48055556,Operating,2.7,The Singareni Collieries Co Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Srirampur_OC-II_coal_mine
Srirampur-III & III A Coal Mine,mining,Subbituminous,18.75,79.25,Operating,0.4,The Singareni Collieries Co Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Srirampur-3%263A_Incline_coal_mine
Suliyari Coal Mine,mining,Subbituminous,23.927656,82.319079,Operating,6.0,AP Mineral Development Corp [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Suliyari_Coal_Mine
Tadicherla Coal Mine,mining,Subbituminous,18.523763,79.749677,Operating,2.5,Telangana State Power Generation Corporation Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Tadicherla_Mines
Tadkeshwar Lignite Mine,mining,Lignite,21.357159,73.06986,Operating,,Gujarat Mineral Development Co Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Tadkeshwar_Lignite_Mine
Takli-Jena-Bellora (North & South) Coal Mines,mining,Lignite,20.180728,79.083289,Operating,1.2,Aurobindo Reality and Infrastructure [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Takli-Jena-Bellora_(North_%26_South)_coal_mines
Talabira II & III Coal Mines,mining,Subbituminous,21.734804,83.989432,Operating,20.0,NLC India Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Talabira_coal_mines
Talaipalli Coal Mine,mining,Subbituminous,22.17758,83.355201,Operating,18.72,NTPC Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Talaipalli_coal_mine
Talcher UG Coal Mine,mining,Subbituminous,20.962009,85.178092,Operating,0.36,Mahanadi Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Talcher_coal_mines
Tandsi Coal Mine,mining,Bituminous,22.185722,78.3225962736493,Operating,0.6,Western Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Tandsi_Coal_Mine
Tapin Coal Mine,mining,Subbituminous,23.798166,85.586162,Operating,1.95,Central Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Approximate,https://www.gem.wiki/Tapin_coal_mine
Tapin South Coal Mine,mining,Subbituminous,23.8329,85.4729,Operating,1.5,Central Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Tapin_South_coal_mine
Tara (East & West) Coal Mine,mining,Subbituminous,23.45338,87.23919,Operating,3.0,West Bengal Power Development Corp Ltd [100.0%],GEM_Coal_Mine_Tracker,Approximate,https://www.gem.wiki/Tara_(East_%26_West)_coal_mine
Tasra Coal Mine,mining,Subbituminous,23.6470343,86.4619897,Operating,,Steel Authority of India Ltd [100.0%],GEM_Coal_Mine_Tracker,Approximate,https://www.gem.wiki/Tasra_Coal_Mine
Tawa Coal Mine,mining,Subbituminous,22.137615,78.170928,Operating,0.6,Western Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Tawa_coal_mine
Tetariakhar Coal Mine,mining,Subbituminous,23.708769,84.98655,Operating,1.9,Central Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Tetariakhar_coal_mine
Tetulmari Coal Mine,mining,Bituminous,23.80899177,86.3417206201657,Operating,1.033,Bharat Coking Coal Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Tetulmari_Coal_Mine
Tikak Colliery,mining,Subbituminous,27.283288,95.733648,Operating,,North Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Tikak_coal_mine
Tilaboni Coal Mine,mining,Subbituminous,23.661247,87.275026,Operating,2.14,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Tilaboni_coal_mine
Topa Coal Mine,mining,Subbituminous,23.739119,85.486353,Operating,1.35,Central Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Topa_coal_mine
Trans Damodar Coal Mine,mining,Subbituminous,23.4447105,87.2888048,Operating,1.0,Durgapur Projects Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Trans_Damodar_Coal_Mine
Tubed Coal Mine,mining,Lignite,23.82119,84.57721,Operating,4.5,Damodar Valley Corporation [100.0%],GEM_Coal_Mine_Tracker,Approximate,https://www.gem.wiki/Tubed_coal_mine
Bhowrah (South) Coal Mine,mining,Bituminous,23.681905,86.400533,Operating,1.577,Bharat Coking Coal Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Bhowrah_South_coal_mine
Ukni Deep Coal Mine,mining,Subbituminous,20.020678,79.0678333,Operating,2.7,Western Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Ukni_Deep_OC_Mine
Umaria Coal Mine,mining,Subbituminous,23.5,80.83,Operating,0.35,South Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Approximate,https://www.gem.wiki/Umaria_coal_mine
Umarsar Lignite Mine,mining,Lignite,23.73149782,68.81926985,Operating,,Gujarat Mineral Development Co Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Umarsar_coal_mine
Umrer Coal Mine,mining,Subbituminous,20.845833,79.271666,Operating,3.3,Western Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Umrer_Coal_Mine
Urimari Open Cast Coal Mine,mining,Subbituminous,23.698717,85.293249,Operating,1.9,Central Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Urimari_Opencast_coal_mine
Urtan Coal Mine,mining,Subbituminous,23.245516,81.985844,Operating,0.6,JMS Mining Private [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Urtan_Coal_Mine
Urtan North Coal Mine,mining,Subbituminous,23.243177,81.979346,Operating,0.6,JMS Mining Private [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Urtan_North_Coal_Mine
Utkal C Coal Mine,mining,Subbituminous,20.95664286,84.9544075201659,Operating,3.37,Jindal Steel and Power Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Utkal_C_Coal_Mine
Utkal D and E Coal Mines,mining,Subbituminous,20.883333,84.3333,Operating,4.0,National Aluminium Company Limited [100.0%],GEM_Coal_Mine_Tracker,Approximate,https://www.gem.wiki/Utkal_D_Coal_Mine
Moonidih Coal Mine,mining,Bituminous,23.740882,86.352473,Operating,3.0,Bharat Coking Coal Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Moonidih_coal_mine
Vakilpalli Coal Mine,mining,Subbituminous,17.4869444,80.6577777777777,Operating,3.0,The Singareni Collieries Co Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Vakilpalli_coal_mine
Vastan Lignite Mine,mining,Lignite,21.43101702,73.1126177239452,Operating,1.2,Gujarat Industries Power Company Co Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Vastan_Lignite_Mine
Vijay Coal Mine,mining,Subbituminous,22.854326,82.32114,Operating,0.5,South Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Vijay_coal_mine
Vindhya Coal Mine,mining,Subbituminous,23.335615,80.906108,Operating,0.705,South Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Vindhya_coal_mine
West Bokaro Coal Mine,mining,Bituminous,23.7927473,85.55423096,Operating,10.0,Tata Steel [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/West_Bokaro_coal_mine_(Tata)
West Jhagrakhand Coal Mine,mining,Subbituminous,23.197211,82.161616,Operating,0.33,South Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Jhagrakhand_coal_mines
