zone_name,type,state_id,fiscal_year,plant_name,unit,possible_names,latitude,longitude,unit_status,start_year,retired_year,fuel_gem,technology,fuel1,fuel2,installed_capacity_mw,monitored_capacity_mw,net_generation_mu,fuel_1_consumption_if_coal_only_national_coal,fuel_1_consumption_only_for_imported_coal,fuel_2_consumption,gcvkcal_kg_fuel_1_if_coal_only_national_coal,gcvkcal_kg_fuel_1_only_for_imported_coal,gcvkcal_kg_fuel_2,co2ton_fuel_1,co2ton_fuel_2,co2_fuel2_pct,total_co2ton,emission_factor_ton_mwh,auxilary_cons_pct_cal,is_emission_factor_predicted,daily_agg_gross_GWh,lower_95_prediction_emission_factor_ton_mwh,upper_95_prediction_emission_factor_ton_mwh,emission_factor_ton_mwh_knn_q05,emission_factor_ton_mwh_knn_q25,emission_factor_ton_mwh_knn_q75,emission_factor_ton_mwh_knn_q95,emission_factor_ton_mwh_knn_mean
Western,THERMAL,MADHYA PRADESH,2019-20,SHREE SINGAJI TPP,4,"['SHREE SINGAJI TPP', 'SHRI SINGAJI MALWA TPP', 'Shree Singaji Thermal Power Project']",22.09914,76.531727,operating,2019,,,Supercritical coal,COAL,OIL,2520,660,2044.70,1484.91,0.97,3458.74,3493.00,3493.00,10388.00,1968681.25,10275.06,0.52,1978956.31,0.97,7.12,0.0,2247.86,0.89,1.12,0.83,0.89,0.96,1.02,0.93
Western,THERMAL,MADHYA PRADESH,2020-21,SHREE SINGAJI TPP,4,"['SHREE SINGAJI TPP', 'SHRI SINGAJI MALWA TPP', 'Shree Singaji Thermal Power Project']",22.09914,76.531727,operating,2019,,,Supercritical coal,COAL,OIL,2520,660,510.82,364.57,0.00,2600.48,3625.00,0.00,10144.00,501306.03,7543.93,1.50,508849.96,1.00,10.60,0.0,597.98,0.97,1.09,0.84,0.90,0.98,1.03,0.93
Western,THERMAL,MADHYA PRADESH,2021-22,SHREE SINGAJI TPP,4,"['SHREE SINGAJI TPP', 'SHRI SINGAJI MALWA TPP', 'Shree Singaji Thermal Power Project']",22.09914,76.531727,operating,2019,,,Supercritical coal,COAL,OIL,2520,660,1881.95,1357.62,0.00,4746.24,3392.00,0.00,10200.00,1746803.94,13844.73,0.79,1760648.68,0.94,7.32,0.0,2030.53,0.90,1.08,0.83,0.88,0.96,1.00,0.92
Western,THERMAL,MADHYA PRADESH,2022-23,SHREE SINGAJI TPP,4,"['SHREE SINGAJI TPP', 'SHRI SINGAJI MALWA TPP', 'Shree Singaji Thermal Power Project']",22.09914,76.531727,operating,2019,,,Supercritical coal,COAL,OIL,2520,660,3270.00,2396.00,0.00,3503.00,3391.00,4568.77,10040.00,3081945.94,10057.93,0.33,3092003.87,0.95,5.87,0.0,3473.51,0.90,1.03,0.83,0.89,1.01,1.19,0.96
Western,THERMAL,MADHYA PRADESH,2023-24,SHREE SINGAJI TPP,4,"['SHREE SINGAJI TPP', 'SHRI SINGAJI MALWA TPP', 'Shree Singaji Thermal Power Project']",22.09914,76.531727,operating,2019,,,Supercritical coal,COAL,OIL,2520,660,3092.46,2267.94,0.00,3390.15,3143.05,2104.60,10016.21,2974856.39,9989.86,,2984846.25,0.97,6.73,0.0,3288.43,0.88,1.02,0.86,0.91,0.96,1.04,0.94
Western,THERMAL,MADHYA PRADESH,2024-25,SHREE SINGAJI TPP,4,"['SHREE SINGAJI TPP', 'SHRI SINGAJI MALWA TPP', 'Shree Singaji Thermal Power Project']",22.09914,76.531727,operating,2019,,,Supercritical coal,COAL,OIL,2520,660,,3088.34,56.32,1946.69,3239.82,2076.24,10014.88,3123433.41,2253.54,,4054152.42,0.93,5.98,1.0,4459.32,0.88,0.96,0.88,0.90,0.95,1.00,0.93
Western,THERMAL,MADHYA PRADESH,2025-26,SHREE SINGAJI TPP,4,"['SHREE SINGAJI TPP', 'SHRI SINGAJI MALWA TPP', 'Shree Singaji Thermal Power Project']",22.09914,76.531727,operating,2019,,,Supercritical coal,COAL,OIL,2520,660,,1551.54,92.83,1858.74,2823.54,2071.43,10043.21,960481.67,3485.70,,1689099.43,0.98,8.37,1.0,1898.92,0.92,1.01,0.85,0.92,0.97,1.00,0.94
Western,THERMAL,GUJARAT,2018-19,SIKKA REP TPS,0,"['SIKKA REP TPS', 'SIKKA REP', 'SIKKA REP. TPS', 'Sikka Thermal Power Station']",22.421672,69.828695,operating,,,,,COAL,OIL,740,500,2467.24,10.38,1346.45,3081.84,3928.93,5113.91,10280.00,2471690.54,9060.19,0.37,2480750.73,1.01,9.49,0.0,2725.90,0.99,1.01,0.89,0.94,1.01,1.05,0.98
Western,THERMAL,GUJARAT,2019-20,SIKKA REP TPS,0,"['SIKKA REP TPS', 'SIKKA REP', 'SIKKA REP. TPS', 'Sikka Thermal Power Station']",22.421672,69.828695,operating,,,,,COAL,OIL,740,500,2454.58,1.51,1300.00,3381.86,3782.00,5141.00,10251.00,2386195.22,9914.17,0.42,2396109.40,0.98,9.47,0.0,2635.59,0.98,0.99,0.88,0.94,1.01,1.06,0.97
Western,THERMAL,GUJARAT,2020-21,SIKKA REP TPS,0,"['SIKKA REP TPS', 'SIKKA REP', 'SIKKA REP. TPS', 'Sikka Thermal Power Station']",22.421672,69.828695,operating,,,,,COAL,OIL,740,500,1652.69,0.00,908.36,3814.68,0.00,4880.80,10300.00,1581505.84,11236.46,0.71,1592742.30,0.96,9.99,0.0,1255.09,0.96,1.00,0.76,0.87,0.99,1.05,0.93
Western,THERMAL,GUJARAT,2021-22,SIKKA REP TPS,0,"['SIKKA REP TPS', 'SIKKA REP', 'SIKKA REP. TPS', 'Sikka Thermal Power Station']",22.421672,69.828695,operating,,,,,COAL,OIL,740,500,860.84,0.00,467.42,1733.18,0.00,4944.00,10400.00,824349.91,5154.80,0.63,829504.71,0.96,10.53,0.0,962.85,0.95,1.02,0.64,0.81,0.99,1.09,0.90
Western,THERMAL,GUJARAT,2022-23,SIKKA REP TPS,0,"['SIKKA REP TPS', 'SIKKA REP', 'SIKKA REP. TPS', 'Sikka Thermal Power Station']",22.421672,69.828695,operating,,,,,COAL,OIL,740,500,1395.00,0.00,809.00,4247.00,2728.34,5001.00,10400.00,1443202.00,12631.00,0.88,1455834.00,1.04,10.81,0.0,1964.05,1.00,1.07,0.89,0.97,1.08,1.30,1.04
Western,THERMAL,GUJARAT,2023-24,SIKKA REP TPS,0,"['SIKKA REP TPS', 'SIKKA REP', 'SIKKA REP. TPS', 'Sikka Thermal Power Station']",22.421672,69.828695,operating,,,,,COAL,OIL,740,500,692.48,0.00,403.16,1538.86,1040.92,3103.67,10122.78,733844.40,4582.79,,738427.19,1.07,10.86,0.0,784.72,0.93,1.09,0.82,0.94,1.05,1.10,0.98
Western,THERMAL,GUJARAT,2024-25,SIKKA REP TPS,0,"['SIKKA REP TPS', 'SIKKA REP', 'SIKKA REP. TPS', 'Sikka Thermal Power Station']",22.421672,69.828695,operating,,,,,COAL,OIL,740,500,,0.00,405.96,2586.25,1148.01,3160.68,10110.13,569693.72,4918.53,,747241.01,1.03,11.56,1.0,889.71,0.97,1.13,0.91,0.98,1.06,1.11,1.02
Western,THERMAL,GUJARAT,2025-26,SIKKA REP TPS,0,"['SIKKA REP TPS', 'SIKKA REP', 'SIKKA REP. TPS', 'Sikka Thermal Power Station']",22.421672,69.828695,operating,,,,,COAL,OIL,740,500,,0.00,388.56,2097.86,1022.47,2521.00,10104.46,138759.18,4750.15,,496465.45,1.09,10.95,1.0,329.07,0.95,1.11,0.87,0.99,1.09,1.17,1.02
Western,THERMAL,GUJARAT,2018-19,SIKKA REP TPS,1,"['SIKKA REP TPS', 'SIKKA REP. TPS', 'Sikka Thermal Power Station']",22.420828,69.8276,retired,1988,2017,,Subcritical coal,COAL,,740,500,,,,,,,,,,,,,,,,0.77,0.68,,,,,
Western,THERMAL,GUJARAT,2019-20,SIKKA REP TPS,1,"['SIKKA REP TPS', 'SIKKA REP. TPS', 'Sikka Thermal Power Station']",22.420828,69.8276,retired,1988,2017,,Subcritical coal,COAL,,740,500,,,,,,,,,,,,,,,,0.77,0.68,,,,,
Western,THERMAL,GUJARAT,2020-21,SIKKA REP TPS,1,"['SIKKA REP TPS', 'SIKKA REP. TPS', 'Sikka Thermal Power Station']",22.420828,69.8276,retired,1988,2017,,Subcritical coal,COAL,,740,500,,,,,,,,,,,,,,,,0.77,0.68,,,,,
Western,THERMAL,GUJARAT,2021-22,SIKKA REP TPS,1,"['SIKKA REP TPS', 'SIKKA REP. TPS', 'Sikka Thermal Power Station']",22.420828,69.8276,retired,1988,2017,,Subcritical coal,COAL,,740,500,,,,,,,,,,,,,,,,0.77,0.68,,,,,
Western,THERMAL,GUJARAT,2022-23,SIKKA REP TPS,1,"['SIKKA REP TPS', 'SIKKA REP. TPS', 'Sikka Thermal Power Station']",22.420828,69.8276,retired,1988,2017,,Subcritical coal,COAL,,740,500,,,,,,,,,,,,,,,,0.77,0.68,,,,,
Western,THERMAL,GUJARAT,2023-24,SIKKA REP TPS,1,"['SIKKA REP TPS', 'SIKKA REP. TPS', 'Sikka Thermal Power Station']",22.420828,69.8276,retired,1988,2017,,Subcritical coal,COAL,,740,500,,,,,,,,,,,,,,,,0.77,0.68,,,,,
Western,THERMAL,GUJARAT,2024-25,SIKKA REP TPS,1,"['SIKKA REP TPS', 'SIKKA REP. TPS', 'Sikka Thermal Power Station']",22.420828,69.8276,retired,1988,2017,,Subcritical coal,COAL,,740,500,,,,,,,,,,,,,,,,0.77,0.68,,,,,
Western,THERMAL,GUJARAT,2025-26,SIKKA REP TPS,1,"['SIKKA REP TPS', 'SIKKA REP. TPS', 'Sikka Thermal Power Station']",22.420828,69.8276,retired,1988,2017,,Subcritical coal,COAL,,740,500,,,,,,,,,,,,,,,,0.77,0.68,,,,,
Western,THERMAL,GUJARAT,2018-19,SIKKA REP TPS,2,"['SIKKA REP TPS', 'SIKKA REP. TPS', 'Sikka Thermal Power Station']",22.420828,69.8276,retired,1993,2017,,Subcritical coal,COAL,,740,500,,,,,,,,,,,,,,,,0.77,0.68,,,,,
Western,THERMAL,GUJARAT,2019-20,SIKKA REP TPS,2,"['SIKKA REP TPS', 'SIKKA REP. TPS', 'Sikka Thermal Power Station']",22.420828,69.8276,retired,1993,2017,,Subcritical coal,COAL,,740,500,,,,,,,,,,,,,,,,0.77,0.68,,,,,
Western,THERMAL,GUJARAT,2020-21,SIKKA REP TPS,2,"['SIKKA REP TPS', 'SIKKA REP. TPS', 'Sikka Thermal Power Station']",22.420828,69.8276,retired,1993,2017,,Subcritical coal,COAL,,740,500,,,,,,,,,,,,,,,,0.77,0.68,,,,,
Western,THERMAL,GUJARAT,2021-22,SIKKA REP TPS,2,"['SIKKA REP TPS', 'SIKKA REP. TPS', 'Sikka Thermal Power Station']",22.420828,69.8276,retired,1993,2017,,Subcritical coal,COAL,,740,500,,,,,,,,,,,,,,,,0.77,0.68,,,,,
Western,THERMAL,GUJARAT,2022-23,SIKKA REP TPS,2,"['SIKKA REP TPS', 'SIKKA REP. TPS', 'Sikka Thermal Power Station']",22.420828,69.8276,retired,1993,2017,,Subcritical coal,COAL,,740,500,,,,,,,,,,,,,,,,0.77,0.68,,,,,
Western,THERMAL,GUJARAT,2023-24,SIKKA REP TPS,2,"['SIKKA REP TPS', 'SIKKA REP. TPS', 'Sikka Thermal Power Station']",22.420828,69.8276,retired,1993,2017,,Subcritical coal,COAL,,740,500,,,,,,,,,,,,,,,,0.77,0.68,,,,,
Western,THERMAL,GUJARAT,2024-25,SIKKA REP TPS,2,"['SIKKA REP TPS', 'SIKKA REP. TPS', 'Sikka Thermal Power Station']",22.420828,69.8276,retired,1993,2017,,Subcritical coal,COAL,,740,500,,,,,,,,,,,,,,,,0.77,0.68,,,,,
Western,THERMAL,GUJARAT,2025-26,SIKKA REP TPS,2,"['SIKKA REP TPS', 'SIKKA REP. TPS', 'Sikka Thermal Power Station']",22.420828,69.8276,retired,1993,2017,,Subcritical coal,COAL,,740,500,,,,,,,,,,,,,,,,0.77,0.68,,,,,
Western,THERMAL,GUJARAT,2018-19,SIKKA REP TPS,3,"['SIKKA REP TPS', 'SIKKA EXTN', 'SIKKA REP. TPS', 'Sikka Thermal Power Station']",22.420828,69.8276,operating,2015,,,Subcritical coal,COAL,OIL,740,250,1167.74,3.54,643.65,1429.73,3892.00,5116.00,10280.00,1179847.50,4203.23,0.36,1184050.73,1.01,9.62,0.0,1291.98,0.96,1.04,0.93,0.98,1.06,1.13,1.02
Western,THERMAL,GUJARAT,2019-20,SIKKA REP TPS,3,"['SIKKA REP TPS', 'SIKKA EXTN', 'SIKKA REP. TPS', 'Sikka Thermal Power Station']",22.420828,69.8276,operating,2015,,,Subcritical coal,COAL,OIL,740,250,1321.07,0.68,699.38,1655.97,3828.00,5144.00,10251.00,1284322.23,4854.60,0.38,1289176.82,0.98,9.43,0.0,1417.26,0.96,1.03,0.93,0.98,1.05,1.11,1.01
Western,THERMAL,GUJARAT,2020-21,SIKKA REP TPS,3,"['SIKKA REP TPS', 'SIKKA EXTN', 'SIKKA REP. TPS', 'Sikka Thermal Power Station']",22.420828,69.8276,operating,2015,,,Subcritical coal,COAL,OIL,740,250,1020.46,0.00,553.17,824.12,0.00,4907.00,10300.00,968271.09,2427.51,0.25,970698.61,0.95,9.44,0.0,762.80,0.90,0.98,0.67,0.81,0.99,1.08,0.89
Western,THERMAL,GUJARAT,2021-22,SIKKA REP TPS,3,"['SIKKA REP TPS', 'SIKKA EXTN', 'SIKKA REP. TPS', 'Sikka Thermal Power Station']",22.420828,69.8276,operating,2015,,,Subcritical coal,COAL,OIL,740,250,,193.25,234.65,1957.62,1852.37,3341.78,10183.36,0.00,0.00,0.00,0.00,0.00,10.23,0.0,496.40,0.37,0.36,,,,,
Western,THERMAL,GUJARAT,2022-23,SIKKA REP TPS,3,"['SIKKA REP TPS', 'SIKKA EXTN', 'SIKKA REP. TPS', 'Sikka Thermal Power Station']",22.420828,69.8276,operating,2015,,,Subcritical coal,COAL,OIL,740,250,778.00,0.00,445.00,1962.00,2052.51,5011.00,10400.00,795438.00,5835.00,0.73,801273.00,1.03,10.37,0.0,895.96,0.94,1.11,0.88,0.96,1.04,1.10,1.00
Western,THERMAL,GUJARAT,2023-24,SIKKA REP TPS,3,"['SIKKA REP TPS', 'SIKKA EXTN', 'SIKKA REP. TPS', 'Sikka Thermal Power Station']",22.420828,69.8276,operating,2015,,,Subcritical coal,COAL,OIL,740,250,360.21,0.00,212.29,769.29,1519.76,3203.79,10135.61,386885.73,2287.14,,389172.86,1.08,11.34,0.0,408.54,0.91,1.15,0.94,1.01,1.07,1.11,1.04
Western,THERMAL,GUJARAT,2024-25,SIKKA REP TPS,3,"['SIKKA REP TPS', 'SIKKA EXTN', 'SIKKA REP. TPS', 'Sikka Thermal Power Station']",22.420828,69.8276,operating,2015,,,Subcritical coal,COAL,OIL,740,250,,8.91,342.52,1574.66,1494.50,3078.35,10135.61,51225.22,2296.46,,501982.13,1.10,10.99,1.0,386.53,0.94,1.11,0.93,1.01,1.07,1.10,1.03
Western,THERMAL,GUJARAT,2025-26,SIKKA REP TPS,3,"['SIKKA REP TPS', 'SIKKA EXTN', 'SIKKA REP. TPS', 'Sikka Thermal Power Station']",22.420828,69.8276,operating,2015,,,Subcritical coal,COAL,OIL,740,250,,15.61,322.42,990.47,1476.42,2859.48,10049.84,136803.86,1377.88,,304563.72,1.03,14.10,1.0,177.69,0.99,1.32,0.90,0.99,1.12,1.23,1.05
Western,THERMAL,GUJARAT,2018-19,SIKKA REP TPS,4,"['SIKKA REP TPS', 'SIKKA EXTN', 'SIKKA REP. TPS', 'Sikka Thermal Power Station']",22.420828,69.8276,operating,2015,,,Subcritical coal,COAL,OIL,740,250,1299.50,6.85,702.81,1652.10,3948.00,5112.00,10280.00,1291843.03,4856.96,0.38,1296700.00,1.00,9.38,0.0,1433.92,0.98,1.03,0.92,0.97,1.05,1.15,1.01
Western,THERMAL,GUJARAT,2019-20,SIKKA REP TPS,4,"['SIKKA REP TPS', 'SIKKA EXTN', 'SIKKA REP. TPS', 'Sikka Thermal Power Station']",22.420828,69.8276,operating,2015,,,Subcritical coal,COAL,OIL,740,250,1133.51,0.83,600.61,1725.90,3744.00,5137.00,10251.00,1101764.45,5059.59,0.46,1106824.04,0.98,9.51,0.0,1218.33,0.96,1.05,0.93,0.98,1.06,1.10,1.02
Western,THERMAL,GUJARAT,2020-21,SIKKA REP TPS,4,"['SIKKA REP TPS', 'SIKKA EXTN', 'SIKKA REP. TPS', 'Sikka Thermal Power Station']",22.420828,69.8276,operating,2015,,,Subcritical coal,COAL,OIL,740,250,632.24,0.00,355.19,2990.56,0.00,4840.00,10300.00,613234.74,8808.95,1.44,622043.69,0.98,10.88,0.0,492.29,0.98,1.07,0.63,0.82,1.01,1.12,0.90
Western,THERMAL,GUJARAT,2021-22,SIKKA REP TPS,4,"['SIKKA REP TPS', 'SIKKA EXTN', 'SIKKA REP. TPS', 'Sikka Thermal Power Station']",22.420828,69.8276,operating,2015,,,Subcritical coal,COAL,OIL,740,250,417.04,0.00,227.36,757.58,0.00,4941.00,10400.00,400720.48,2253.18,0.56,402973.66,0.97,10.59,0.0,466.45,0.92,1.04,0.64,0.81,1.00,1.11,0.90
Western,THERMAL,GUJARAT,2022-23,SIKKA REP TPS,4,"['SIKKA REP TPS', 'SIKKA EXTN', 'SIKKA REP. TPS', 'Sikka Thermal Power Station']",22.420828,69.8276,operating,2015,,,Subcritical coal,COAL,OIL,740,250,617.00,0.00,364.00,2286.00,2082.09,4988.00,10400.00,647664.00,6799.00,1.05,654463.00,1.06,31.14,0.0,1068.09,1.06,1.06,0.96,1.10,1.29,1.59,1.21
Western,THERMAL,GUJARAT,2023-24,SIKKA REP TPS,4,"['SIKKA REP TPS', 'SIKKA EXTN', 'SIKKA REP. TPS', 'Sikka Thermal Power Station']",22.420828,69.8276,operating,2015,,,Subcritical coal,COAL,OIL,740,250,332.27,0.00,190.87,769.56,1459.34,3078.35,10133.21,346958.68,2295.65,,349254.33,1.05,11.09,0.0,376.18,0.91,1.15,0.93,1.02,1.07,1.10,1.04
Western,THERMAL,GUJARAT,2024-25,SIKKA REP TPS,4,"['SIKKA REP TPS', 'SIKKA EXTN', 'SIKKA REP. TPS', 'Sikka Thermal Power Station']",22.420828,69.8276,operating,2015,,,Subcritical coal,COAL,OIL,740,250,,162.16,303.69,1543.60,1648.93,3534.16,10142.41,295838.10,1077.76,,410901.82,1.05,10.50,1.0,503.18,0.94,1.09,0.91,0.99,1.07,1.11,1.02
Western,THERMAL,GUJARAT,2025-26,SIKKA REP TPS,4,"['SIKKA REP TPS', 'SIKKA EXTN', 'SIKKA REP. TPS', 'Sikka Thermal Power Station']",22.420828,69.8276,operating,2015,,,Subcritical coal,COAL,OIL,740,250,,0.00,318.24,1006.19,1524.21,2837.11,10068.78,81252.96,1590.21,,294761.84,1.10,13.66,1.0,151.38,0.98,1.19,0.91,1.00,1.11,1.19,1.04
Southern,THERMAL,ANDHRA PRADESH,2018-19,SIMHADRI,0,"['SIMHADRI', 'Simhadri power station']",15.238153,77.9234041,operating,,,,,COAL,OIL,2000,2000,11703.00,8713.00,71.00,4422.00,3441.00,3441.00,9717.00,11459828.98,12288.13,0.11,11472117.10,0.98,5.99,0.0,12449.00,0.89,0.99,0.87,0.92,0.98,1.02,0.95
Southern,THERMAL,ANDHRA PRADESH,2019-20,SIMHADRI,0,"['SIMHADRI', 'Simhadri power station']",15.238153,77.9234041,operating,,,,,COAL,OIL,2000,2000,9963.11,7142.44,357.05,5560.73,3420.03,3420.03,9641.20,9701469.65,15331.96,0.16,9716801.61,0.98,6.45,0.0,10736.56,0.89,1.01,0.87,0.92,0.99,1.08,0.96
Southern,THERMAL,ANDHRA PRADESH,2020-21,SIMHADRI,0,"['SIMHADRI', 'Simhadri power station']",15.238153,77.9234041,operating,,,,,COAL,OIL,2000,2000,8102.55,6282.13,165.80,4331.81,3240.95,3240.95,9555.30,7914747.29,11837.19,0.15,7926584.48,0.98,6.65,0.0,8912.20,0.89,1.00,0.90,0.94,1.00,1.06,0.97
Southern,THERMAL,ANDHRA PRADESH,2021-22,SIMHADRI,0,"['SIMHADRI', 'Simhadri power station']",15.238153,77.9234041,operating,,,,,COAL,OIL,2000,2000,10880.04,8944.74,0.00,5606.37,3130.25,0.00,9086.52,10620796.80,14568.47,0.14,10635365.28,0.98,5.96,0.0,11573.04,0.90,0.98,0.87,0.92,0.99,1.07,0.96
Southern,THERMAL,ANDHRA PRADESH,2022-23,SIMHADRI,0,"['SIMHADRI', 'Simhadri power station']",15.238153,77.9234041,operating,,,,,COAL,OIL,2000,2000,11900.95,8520.33,1191.13,4556.36,3118.38,3119.37,9249.00,11403899.96,12051.68,0.11,11415951.64,0.96,5.85,0.0,12643.53,0.90,0.96,0.87,0.92,0.98,1.01,0.95
Southern,THERMAL,ANDHRA PRADESH,2023-24,SIMHADRI,0,"['SIMHADRI', 'Simhadri power station']",15.238153,77.9234041,operating,,,,,COAL,OIL,2000,2000,10943.20,7732.93,882.85,4678.45,3072.60,2415.96,10007.17,10599331.36,12301.05,,10611632.40,0.97,6.17,0.0,11634.22,0.89,1.01,0.87,0.91,0.97,1.01,0.94
Southern,THERMAL,ANDHRA PRADESH,2024-25,SIMHADRI,0,"['SIMHADRI', 'Simhadri power station']",15.238153,77.9234041,operating,,,,,COAL,OIL,2000,2000,,8593.75,421.36,5666.03,3069.10,2414.87,10007.17,10666866.60,13959.30,,11146783.82,0.98,6.35,1.0,12232.94,0.89,1.02,0.87,0.91,0.98,1.04,0.95
Southern,THERMAL,ANDHRA PRADESH,2025-26,SIMHADRI,0,"['SIMHADRI', 'Simhadri power station']",15.238153,77.9234041,operating,,,,,COAL,OIL,2000,2000,,4218.94,118.37,5130.99,3159.60,2353.98,10009.71,4696351.45,11406.66,,5498341.41,0.98,6.68,1.0,5853.90,0.90,1.03,0.90,0.95,1.00,1.03,0.97
Southern,THERMAL,ANDHRA PRADESH,2018-19,SIMHADRI,1,"['SIMHADRI', 'Simhadri power station']",17.591,83.09166,operating,2002,,bituminous,Subcritical coal,COAL,OIL,2000,500,,1981.01,147.33,1851.75,3378.76,3200.83,10129.83,1782488.11,3523.15,,2696981.99,0.96,5.40,1.0,3063.44,0.92,1.01,0.93,0.95,0.99,1.06,0.98
Southern,THERMAL,ANDHRA PRADESH,2019-20,SIMHADRI,1,"['SIMHADRI', 'Simhadri power station']",17.591,83.09166,operating,2002,,bituminous,Subcritical coal,COAL,OIL,2000,500,,1603.96,162.77,1656.92,3276.87,2533.68,10100.68,1096569.33,3784.63,,2245127.18,1.05,14.97,1.0,2480.41,0.98,1.20,0.98,1.04,1.16,1.29,1.11
Southern,THERMAL,ANDHRA PRADESH,2020-21,SIMHADRI,1,"['SIMHADRI', 'Simhadri power station']",17.591,83.09166,operating,2002,,bituminous,Subcritical coal,COAL,OIL,2000,500,,1556.14,13.99,1700.52,3322.00,893.45,10128.34,445670.78,3058.55,,1880827.08,0.97,7.04,1.0,2511.08,0.94,1.03,0.94,0.97,1.02,1.05,0.99
Southern,THERMAL,ANDHRA PRADESH,2021-22,SIMHADRI,1,"['SIMHADRI', 'Simhadri power station']",17.591,83.09166,operating,2002,,bituminous,Subcritical coal,COAL,OIL,2000,500,,1917.40,25.09,1771.33,3401.48,151.86,10099.07,808041.22,4349.49,,2527246.47,0.96,5.91,1.0,2644.99,0.93,1.00,0.92,0.95,0.99,1.02,0.97
Southern,THERMAL,ANDHRA PRADESH,2022-23,SIMHADRI,1,"['SIMHADRI', 'Simhadri power station']",17.591,83.09166,operating,2002,,bituminous,Subcritical coal,COAL,OIL,2000,500,3235.00,2315.20,333.07,1441.86,3127.00,3127.00,9236.00,3118003.39,3808.39,0.12,3121811.78,0.96,6.00,0.0,3436.15,0.91,0.98,0.92,0.95,0.99,1.03,0.97
Southern,THERMAL,ANDHRA PRADESH,2023-24,SIMHADRI,1,"['SIMHADRI', 'Simhadri power station']",17.591,83.09166,operating,2002,,bituminous,Subcritical coal,COAL,OIL,2000,500,2463.09,1745.12,194.79,1352.28,3120.02,2377.29,10033.58,2394983.56,3555.55,,2398539.11,0.97,8.86,0.0,2618.83,0.94,1.07,0.94,0.98,1.04,1.12,1.01
Southern,THERMAL,ANDHRA PRADESH,2024-25,SIMHADRI,1,"['SIMHADRI', 'Simhadri power station']",17.591,83.09166,operating,2002,,bituminous,Subcritical coal,COAL,OIL,2000,500,,2282.40,112.57,1757.36,3164.67,2216.75,10023.76,2121244.64,1517.97,,3026023.62,0.98,6.90,1.0,3340.89,0.93,1.02,0.94,0.96,1.01,1.07,0.99
Southern,THERMAL,ANDHRA PRADESH,2025-26,SIMHADRI,1,"['SIMHADRI', 'Simhadri power station']",17.591,83.09166,operating,2002,,bituminous,Subcritical coal,COAL,OIL,2000,500,,1237.25,91.04,1671.73,2833.85,2191.57,10042.48,773166.59,3208.53,,1562600.89,1.02,8.83,1.0,1559.19,0.97,1.07,0.97,1.01,1.07,1.14,1.04
Southern,THERMAL,ANDHRA PRADESH,2018-19,SIMHADRI,2,"['SIMHADRI', 'Simhadri power station']",17.591,83.09166,operating,2002,,bituminous,Subcritical coal,COAL,OIL,2000,500,,1978.05,146.45,1676.79,3555.14,3528.81,10123.36,2291591.27,2881.32,,2868350.56,0.94,5.34,1.0,3338.72,0.92,1.01,0.93,0.95,0.99,1.05,0.97
Southern,THERMAL,ANDHRA PRADESH,2019-20,SIMHADRI,2,"['SIMHADRI', 'Simhadri power station']",17.591,83.09166,operating,2002,,bituminous,Subcritical coal,COAL,OIL,2000,500,,1781.73,162.77,1675.33,3285.09,2563.46,10099.06,1345682.99,3904.69,,2391823.46,0.97,6.25,1.0,2707.99,0.93,1.03,0.94,0.96,1.00,1.05,0.98
Southern,THERMAL,ANDHRA PRADESH,2020-21,SIMHADRI,2,"['SIMHADRI', 'Simhadri power station']",17.591,83.09166,operating,2002,,bituminous,Subcritical coal,COAL,OIL,2000,500,,1147.99,13.27,1564.02,3205.24,793.89,10122.51,169902.19,2490.04,,1278209.93,0.98,8.21,1.0,1756.26,0.95,1.04,0.96,0.99,1.05,1.09,1.02
Southern,THERMAL,ANDHRA PRADESH,2021-22,SIMHADRI,2,"['SIMHADRI', 'Simhadri power station']",17.591,83.09166,operating,2002,,bituminous,Subcritical coal,COAL,OIL,2000,500,,2208.23,24.21,1722.01,3425.74,309.62,10100.17,1318734.16,4079.50,,2847930.34,0.96,5.48,1.0,3166.62,0.92,1.00,0.92,0.95,0.98,1.02,0.96
Southern,THERMAL,ANDHRA PRADESH,2022-23,SIMHADRI,2,"['SIMHADRI', 'Simhadri power station']",17.591,83.09166,operating,2002,,bituminous,Subcritical coal,COAL,OIL,2000,500,2724.00,1878.60,301.28,1033.90,3192.00,3192.00,9271.00,2617675.60,2741.19,0.10,2620416.80,0.96,6.00,0.0,2893.81,0.91,0.97,0.93,0.95,0.98,1.00,0.97
Southern,THERMAL,ANDHRA PRADESH,2023-24,SIMHADRI,2,"['SIMHADRI', 'Simhadri power station']",17.591,83.09166,operating,2002,,bituminous,Subcritical coal,COAL,OIL,2000,500,2888.38,2059.54,238.38,1345.06,2975.18,2295.92,10027.11,2823403.99,3536.57,,2826940.56,0.98,8.06,0.0,3075.97,0.93,1.05,0.92,0.97,1.01,1.07,0.99
Southern,THERMAL,ANDHRA PRADESH,2024-25,SIMHADRI,2,"['SIMHADRI', 'Simhadri power station']",17.591,83.09166,operating,2002,,bituminous,Subcritical coal,COAL,OIL,2000,500,,1877.35,149.37,1807.37,3126.32,2378.62,10033.58,1495674.78,3909.52,,2517160.29,1.05,8.53,1.0,2604.10,0.95,1.07,0.95,0.98,1.03,1.09,1.01
